drone_id,timestamp,x,y,z,velocity,battery_level,signal_strength,collision_warning,formation_pattern,mission_status
2,776,72.37878618232803,76.33359134207959,86.85564601867412,4.1907365121564775,57.014863107409205,50.56013898697436,0,circle,exploration
3,776,80.87079305151816,72.14715211023773,81.1071186033995,6.813606611599368,59.85985820061046,73.67828305647473,0,grid,return
4,776,81.26676455699133,75.333876233457,81.02927155963395,8.853165906438017,57.59009666739114,80.8549008028417,0,line,exploration
5,776,77.68908698613559,82.66057301811759,69.37992676515316,12.906789900086986,60.05634365351992,97.85260334826486,0,random,delivery
6,776,76.32608813233618,83.93414546675972,76.7826588003839,1.3284652032105053,59.48168341294631,68.2853844470764,0,random,exploration
7,776,79.75933592023443,71.6137830947455,79.95839004333877,11.999004722167472,61.040001828988494,60.961492549218974,0,grid,return
8,776,82.61649391799773,80.86130004216422,88.28684555095207,8.409857079527827,56.71876619158192,88.62047952506407,0,circle,return
9,776,84.68355616239857,73.22179197904222,75.04025650581781,0.7093572764721523,59.12627253072073,68.62059678751876,0,random,return
10,776,78.09556754404477,76.76950169056637,74.35610330940794,0.49491960526616197,60.55593621404837,75.37228509998289,0,grid,surveillance
11,776,83.71804835843531,76.0696610431577,72.03998686316407,9.23358807829563,59.24036877807613,81.30445956321341,0,grid,exploration
12,776,74.36020361054385,81.74915685034104,81.22726680414011,12.766191968253725,59.03487183768938,98.44636526282467,0,line,surveillance
13,776,80.56491460502147,80.24007713617874,78.36049892828896,6.812626971020801,58.25752416632057,78.43668137668983,0,circle,surveillance
14,776,75.11033871212122,72.15057512640179,72.96812387600073,1.1124388031679222,60.43538662892114,75.32481454918332,0,random,exploration
15,776,71.72174197584974,79.00905576503493,77.91098243896764,5.880452787707232,60.38760716120353,99.77461789383585,0,grid,return
16,776,80.48670299204113,74.07079986708291,76.88578143240713,1.0563009358420095,58.07589331646546,88.23358230015697,0,grid,surveillance
17,776,81.8012529000707,76.05056130105001,87.59136811587594,11.725168107478407,61.16909092696037,80.42024136470599,0,random,delivery
18,776,70.31666633097028,79.3873366311082,84.21522313608224,12.871653891413402,58.010217143168994,99.21765374325406,0,line,surveillance
19,776,78.66934324928512,80.7392273398223,80.36886803468943,5.421235694837348,60.12887902503755,60.62491299079086,0,circle,exploration
0,777,72.42569862967413,76.49478971501725,73.13226500940952,8.130422070766896,60.82476797722755,53.05733767485657,0,line,exploration
1,777,75.88271420311247,78.0671862095272,79.91107132243285,4.41147891586614,59.789632173522364,83.24240007278823,0,random,surveillance
2,777,70.79114653061333,86.97037169128258,79.36996934574731,12.779991182593179,61.062304209830735,82.33706979411718,0,grid,return
3,777,74.3013960525572,71.38984327058795,75.98663817722324,3.034065208874144,60.69726836773245,82.882043111619,0,grid,exploration
4,777,69.27578351689543,78.77734818658902,80.9396246586712,14.973437329285275,56.89392151922759,57.038524537643795,0,circle,delivery
5,777,83.6933066890622,75.98083857417382,72.46496947706825,2.8448312510868035,59.72409043213884,85.50640609702897,0,random,delivery
6,777,76.38546790900281,82.4160306781727,72.53886966716554,11.359098680528856,56.17488218065863,88.31651853673733,0,line,return
7,777,77.55224003519068,82.91001749266246,78.90237907981555,6.331767670035978,59.75748025224592,51.0675210882241,0,random,surveillance
8,777,74.13912970111262,82.23092626738732,83.92437630851498,5.24960904108883,58.98947488927936,57.189260633178094,0,grid,surveillance
9,777,79.05216932974588,79.24223830483814,82.085070407517,7.016555371381424,60.11638706284853,72.75642312453402,0,line,exploration
10,777,78.94095070160685,81.17074907693345,87.04172618916981,14.712862263061893,60.99873729513836,63.78583208548261,0,circle,exploration
11,777,77.35545507616028,82.23860425005078,81.82847446720422,5.928203063583333,56.44504252484876,58.22400854070525,0,line,exploration
12,777,76.79728888037576,68.51763055056158,66.74493704653716,4.5739756376101965,58.931881123483755,91.8268777649191,0,circle,delivery
13,777,80.35935428224653,77.18287112827804,80.229722742864,13.754040634094894,60.31212952082406,69.97670064266062,0,circle,exploration
14,777,73.71616076638945,86.16895155338325,78.09163317614767,4.301507030438735,56.4448500836393,91.28233780653704,0,line,return
15,777,72.29595168306082,77.09278893474118,73.19897520750644,9.720766779409809,60.15726348670703,70.11511989714695,0,grid,surveillance
16,777,70.03857201953365,71.6275394481486,73.2595651095935,1.4822760659953422,57.21997272913103,68.47080207028303,0,line,exploration
17,777,83.98719053978324,73.11505515892175,76.21244539758837,8.35586416364312,59.905621938122195,96.96389931341957,0,grid,return
18,777,76.67291550333901,85.42445394084358,78.80086730338886,14.681427647274264,59.45397908287202,91.44330811016115,0,line,surveillance
19,777,79.88389875426431,80.90930100345543,75.24729036322792,13.506019674576534,60.16669271011762,93.25721656604239,0,circle,delivery
0,778,77.61072884818695,78.24154038031759,87.03315211559311,4.956883037401735,60.776919889857204,85.86195703395379,0,grid,exploration
1,778,67.82237484948418,86.04569294225232,75.27132180176866,14.91595653243807,56.43840928385639,78.13754958692738,0,random,surveillance
2,778,79.84612440283064,77.2349013838144,85.94540349459305,3.6182550224680874,58.63563530041028,58.39540790275118,0,circle,return
3,778,89.33794875665646,75.62503757917825,79.38339300085424,8.42593208387345,59.26885919976399,66.24293235328328,0,grid,surveillance
4,778,76.30390499757112,83.31964080035169,68.12222062570414,5.986974065237423,57.67426731001154,64.17315868288671,0,circle,delivery
5,778,80.18893515964163,76.2537335155288,75.6248038034698,10.0877194857684,60.22763551088308,50.31762305288584,0,random,surveillance
6,778,80.44017916895694,72.98638286619867,80.93452373484637,3.9974335590297123,59.86875468595883,78.21049828142874,0,random,exploration
7,778,77.14866102378303,85.12332201099903,81.06194993591481,2.9417108899131565,59.832679158410386,53.299201127407684,0,grid,surveillance
8,778,78.2655224438411,88.18371764750364,77.22678286443747,7.427176773246687,56.32100296543023,65.75035635366996,0,grid,surveillance
9,778,77.33335584788551,74.86471333002034,76.20562331095262,14.857257891803858,60.032089077499535,67.38091852163956,0,circle,return
10,778,83.51534450321499,82.12146825891318,79.30280681057408,7.806916242382082,58.71446477599354,75.40716528857534,0,random,delivery
11,778,74.32833943413367,75.7126037042002,90.79003723287596,5.53932870345803,58.340892594001716,68.16650688263334,0,grid,return
12,778,79.51685461039725,73.63645950787645,81.84907461853781,0.114663908500105,58.44871457454878,50.6466021186603,0,grid,surveillance
13,778,83.62662612127076,78.42780909349612,76.57836052992971,7.3671084712358965,56.324519741116966,78.02596135140244,0,grid,exploration
14,778,87.51569397779856,72.93747255878121,63.132826377972386,3.187576397151757,57.435692787724484,89.23415176193406,0,circle,return
15,778,78.27854834043784,73.16865328551395,75.78291594356635,9.55763450754881,57.25241271783593,56.40566360646465,0,grid,return
16,778,75.304008717327,79.10980385828752,81.5869615220974,14.461950441441015,57.325519463880276,86.40411234579125,0,grid,surveillance
17,778,71.40421761937034,82.71294821968677,73.51354731452228,0.4231564931273718,59.011787413084114,88.62537594102389,0,random,return
18,778,72.04202820457078,78.51384908645109,80.81523233854446,1.180921154206644,58.881264239523716,80.25524382691655,0,circle,exploration
19,778,80.11295774402335,78.37555079053358,74.9537623195876,1.376416769731541,60.72868203500344,54.22786168878185,0,random,surveillance
0,779,85.08826779764003,81.5123984162346,73.97084475412348,13.546506310809301,57.761351248416744,91.65124456781375,0,grid,return
1,779,72.44236914488211,69.30944069946398,81.5235512600797,12.552482871845687,58.77957950842471,85.92534679357408,0,random,return
2,779,80.34583117167338,74.14676147381235,74.90520162847875,3.1535043841627717,59.89236761060695,90.70345739465607,0,grid,return
3,779,73.14047195849464,80.75161665275944,78.50478425482265,9.784432869832939,57.526383908365574,77.24719873585407,0,circle,return
4,779,73.28961690906874,85.0700017137745,80.60418389894537,8.329883457049677,59.4209981044471,60.009382249406,0,grid,delivery
5,779,87.73015627899582,84.05466860661275,79.13452145581999,12.02252331906251,57.22087926279258,58.71651304423892,0,random,surveillance
6,779,83.8384724282154,73.71962688931448,82.53078160381384,10.145851735997296,56.22140739116688,58.002659145471384,0,grid,delivery
7,779,70.59930966145933,66.16685799142348,80.55389174987934,9.548007835804098,58.073933548962195,83.0391376345653,0,line,surveillance
8,779,79.89010784099364,83.97833507788943,75.52163693688236,14.252288446841545,59.45499489072634,85.91682941736286,0,random,return
9,779,80.62693010686361,80.37549826515684,71.750496189224,0.5263939606804785,60.75466234398936,70.73035438319758,0,line,delivery
10,779,89.73255685012354,74.26940587800398,83.31058329378433,13.31336732949866,59.14027312713313,53.27476834529196,0,random,surveillance
11,779,79.80946102565537,89.72206825962553,68.68559245671365,12.443877733945993,57.544445568417146,79.93228446108631,0,random,surveillance
12,779,78.39408238727526,80.11171629124561,81.85428468213894,5.606085236800221,60.54613773823533,54.079030069082904,0,circle,exploration
13,779,73.42489316206307,83.99610114116652,72.50135659616829,4.039528015505155,59.32450214993627,61.422507421844095,0,grid,exploration
14,779,78.85390814855582,79.23684604648949,77.20503437043159,7.78695612140619,56.326917055181056,68.06534605106663,0,circle,exploration
15,779,73.46545018293365,77.32070421228994,78.36152144895692,12.384759764353344,57.792118564419745,55.50770487812675,0,circle,return
16,779,77.32741363373287,73.89378672735808,75.1259556396248,14.970421608568781,60.29386017863747,69.0415055319022,0,random,delivery
17,779,73.95574809063847,71.64352201499918,75.16238502698538,6.091987715582792,60.249996961853746,99.32470268607943,0,random,exploration
18,779,71.33836171114487,74.01085377673915,78.50130785324123,8.45130847679011,60.00968497274769,83.42935155217633,0,line,surveillance
19,779,77.02973981388129,77.81935635515428,83.32865328114093,7.980036142619334,57.202827595614224,73.96444156261396,0,circle,delivery
0,780,79.93349994457942,83.02443934517089,64.80680438158053,0.8719691887947317,59.95409765736828,71.59694205464402,0,line,surveillance
1,780,76.03101743644953,82.64652586315283,83.94470913978046,14.42310048737333,60.29240410955597,98.69556606839485,0,circle,return
2,780,74.35496808700975,69.23310389972654,82.13487548718318,7.1283470273187435,57.63716479434138,97.58004188429064,0,random,return
3,780,75.05138633105808,78.77169671603272,74.64148283875207,4.747968156467176,57.94592071178063,65.1339036647891,0,grid,exploration
4,780,75.7458628332712,80.2764580574161,80.10895667347648,3.8730503867746426,59.33930342929122,77.01709244162785,0,circle,return
5,780,75.88824049138006,86.32281177248039,81.00367820755937,10.627456382201373,60.61516198084229,98.71668085486696,0,circle,delivery
6,780,75.6048183682444,78.77050231055784,73.06126661233343,14.115873725336478,57.72473901121931,88.25710288983973,0,random,exploration
7,780,80.85240388755537,71.6067564692642,77.36709279206138,4.843674031440506,58.055707819603484,87.30084937530762,0,random,surveillance
8,780,75.8640937502556,67.09044760351077,73.34255066543187,7.292948189463468,56.251114625138555,55.322610647505215,0,circle,exploration
9,780,75.69044348445578,73.74003549764777,75.99298754300654,13.982006982009036,59.10352498045334,71.73318171686932,0,grid,surveillance
10,780,81.66847770393778,74.14761575704583,74.21103901764535,13.872021846064285,57.91313965190171,84.60868611990043,0,grid,surveillance
11,780,71.92885205946303,80.3814998826302,88.10633896789467,12.410414842112697,56.05870366768833,81.16696447027479,0,line,exploration
12,780,78.70533088810286,78.68455539630472,72.51415403536987,11.544766614978354,58.886625215220306,74.49014542185364,1,grid,surveillance
13,780,69.04860311088821,82.63082289216355,77.71806667479423,14.570595682503361,60.20776169599326,54.251007052437515,0,line,exploration
14,780,77.07523813961238,77.88757208170634,80.17013009784635,1.4508126830257733,57.56376882461531,76.64905078073717,0,circle,surveillance
15,780,77.668923473631,80.884500833096,81.95694685947602,10.967824908401807,56.58853444442958,80.34028974317467,0,circle,delivery
16,780,78.76501533593844,79.97399758744096,81.82250218385016,5.061241050347075,56.69306465235315,58.5536322124342,0,random,delivery
17,780,75.58369435251491,80.40564595865787,77.29482588586322,10.706620207072456,58.55323054046388,98.40612276067671,0,circle,delivery
18,780,81.56556011349493,74.95677811503502,72.27567492789466,13.787537215773407,57.297727416455444,68.97872554617112,0,grid,delivery
19,780,76.89080210051304,92.29976515618256,87.26057358324668,5.154809600716544,59.394799220619824,98.5454751458669,0,line,return
0,781,80.4076084843841,76.92503106194022,72.68163152275372,2.431526135424067,58.88090279593385,85.05438406390178,0,line,delivery
1,781,75.64825277590167,70.24960134860733,75.76229811531195,6.108039321437275,59.9802905541738,87.9572911409087,0,line,delivery
2,781,71.11373532251599,81.7744592695427,74.13573151026999,2.0662637000257043,58.33663488717703,99.91964534703229,0,random,surveillance
3,781,77.26793617699745,74.92285026456348,71.67457846957087,11.899705546678929,58.6332934962298,84.43750678360522,0,random,exploration
4,781,67.33916921944879,80.34331162006836,76.53205579266364,6.202281968342616,57.27830630746529,71.11590751876477,0,line,delivery
5,781,74.18629746783351,77.00323183099458,79.47744074931495,12.325188250507189,60.532217284118026,86.53022330646245,0,line,return
6,781,75.41595273031747,79.10078374385402,80.90147813081796,6.116815026002885,57.34835804836638,67.9045120754358,0,line,return
7,781,83.03024371017959,69.48131804649846,78.67527781047426,5.713404148377358,59.284696324849605,99.06833510203242,0,line,return
8,781,78.17820663230988,73.75867327241876,75.04424053354882,12.291222187445223,59.76972736265258,66.25566117155658,0,line,return
9,781,74.94562831883863,88.68795628118568,77.55585162808413,7.5145419742707205,60.05121021226115,72.21529615923805,0,grid,delivery
10,781,80.16913301226995,75.93117912397864,78.900062197986,3.0708399877636756,60.473753323806164,78.65493464718132,0,random,exploration
11,781,85.36971174036546,75.67017808256365,81.22425568207052,1.1937385672217427,60.475035108400775,91.87160017250389,0,line,surveillance
12,781,82.67339940138774,82.57205383652233,80.6700866314736,8.083598016893674,59.46068880955231,52.99897619300265,0,line,exploration
13,781,83.37458338205045,78.83423192780319,78.03663663217048,14.60417262512474,57.16489534816224,62.67713425985832,0,line,surveillance
14,781,76.52155256742074,77.50429536930437,91.19947041465906,9.158012268351644,59.440449784273014,85.88361048957437,0,grid,delivery
15,781,76.38025577902984,82.57762168357202,82.35620215398708,12.554229423910888,58.81904229225691,96.75897418613553,0,grid,exploration
16,781,83.33047341700959,80.64121884053154,79.92751340604092,6.544701747918395,56.37654961013905,54.69892024336162,0,line,exploration
17,781,75.70028031655372,78.48881455550489,80.14772369075824,13.782545099066501,56.26028133295875,51.68877039234558,0,circle,surveillance
18,781,82.27800424680163,80.41022536046295,79.32361987818324,3.839583741860308,56.031050400818664,52.71817650018068,0,grid,exploration
19,781,74.09175997740121,79.79116240739397,86.38522098726031,12.890694500286738,56.04755619218432,55.13015408570132,0,random,delivery
0,782,80.72878847976503,76.48073011694188,72.43532139507383,4.835788778304794,56.35832355067037,87.03307962918313,0,random,return
1,782,75.10915988576724,77.89123915613847,70.77080801381939,3.42275597558068,59.51539144064269,53.554348418716174,0,grid,delivery
2,782,72.5485859210476,85.63210767346024,78.67695227132059,14.408000643283478,56.73532078153477,77.33746224696553,0,circle,exploration
3,782,83.78991132556555,86.70992208763472,81.71801137853208,1.2059103127596493,58.325187953197236,58.85256026699449,0,grid,exploration
4,782,80.58095236451769,84.84919956733046,80.06211771931498,0.12470275854900348,60.71579717666593,60.93660775684544,0,circle,return
5,782,72.74811407690397,76.7063033013902,79.306403422548,0.6716916733419676,60.86345445764768,78.20818763564854,0,grid,delivery
6,782,82.46868954964027,74.59699131662039,76.63466818318902,6.547447860188226,60.55636504376911,92.26412560960964,0,random,delivery
7,782,81.7684245533035,73.79499267863008,79.19480941308036,11.148899442937678,60.241420905938696,73.35078831354983,0,grid,return
8,782,79.39562590781478,76.33282797847878,73.9810733339486,3.1945051062846233,56.29658912352753,82.26561444156997,0,grid,surveillance
9,782,84.34357012195176,71.0553090062304,72.25539442879882,14.296359846442735,60.2114080898052,71.7259288968348,0,circle,surveillance
10,782,73.36496728165218,75.21634487666171,70.6481896924646,1.491731206207883,59.87022391371433,51.071708706749384,0,grid,exploration
11,782,82.93033641006139,81.44979529556312,84.05228971364826,2.899384520935493,58.92204282660065,72.27360406708324,0,circle,exploration
12,782,76.24404885273245,71.91918692963712,80.82846139934831,11.041944684991691,56.77182043409874,88.67099525658982,0,random,return
13,782,75.78749528274807,83.87608338489531,75.4479657928624,12.779807085287748,58.54747249345466,99.3117601626713,0,random,surveillance
14,782,86.64541930696345,79.49711362147639,82.06303578541839,8.242354218074839,58.74965998817941,62.305216129144604,0,grid,delivery
15,782,77.02733100861654,78.53731432331946,80.14711034228533,8.05022067475348,59.38609967059114,96.03518383625416,0,line,surveillance
16,782,71.70221559646417,73.10567578267731,75.76095315246783,14.93175813696667,56.574178554581344,97.43749690048982,0,line,return
17,782,80.10262170472826,76.60185373235477,82.86031896021319,0.2029591848739687,56.20676190257545,59.360160619569,0,line,exploration
18,782,83.39925220304009,85.38001514561945,77.42035625720027,10.201716507277204,58.038550773540784,86.34729637014502,0,grid,return
19,782,71.14916539674208,77.2979506733888,83.21077850159774,12.401362365621434,57.77621359277199,62.63253102508081,0,line,delivery
0,783,71.98545246494638,82.9592464844016,82.20679263289216,13.901420963707906,56.625997356456196,63.094240091964764,0,line,exploration
1,783,85.70340517659233,63.13611814701813,75.12742042323437,3.7495572471349394,56.01811674807335,77.12075855867067,0,random,return
2,783,86.16972551207257,76.5725079845845,75.1613461326828,14.86969680515925,56.6934219238847,61.084964991620986,0,random,surveillance
3,783,77.28462694169063,75.1689707871455,82.05992870343863,2.3593272997021857,58.28316338221017,85.27304802720694,0,line,surveillance
4,783,81.31085021342838,78.05436110092826,78.2998135808263,8.680723665541072,60.43087775445216,96.01110751885275,0,line,surveillance
5,783,81.85140908092109,75.7154987140515,75.77557965379192,2.2323737819004004,60.06260683305366,83.49537985058076,1,circle,surveillance
6,783,75.35331266993818,86.25997574066339,80.9074313424704,14.566892383905433,57.559280836351384,81.41787163244182,0,circle,delivery
7,783,82.67619443522803,75.86002332557601,89.72605780167295,0.14277558073138075,58.34385661421749,79.2305523615409,0,line,exploration
8,783,79.07496075399234,73.91928474401716,80.39276252871507,11.48387042091751,59.051960085293324,59.99336785867925,0,line,return
9,783,83.37716730517198,87.61254227365067,83.3613271933594,13.235734781200915,59.267821601597944,63.25863612822739,0,line,exploration
10,783,76.6258925648753,81.0219868872167,76.33831479848475,6.416808731077058,57.61722394236491,97.85895621817153,0,circle,delivery
11,783,83.22599591878154,77.27763044925159,79.82227346593001,7.2069627102755955,56.45934335192634,91.47188819653337,0,line,return
12,783,76.28636315275747,81.34247206973974,85.05126094377175,9.943773312704268,57.32865612096569,54.37137277098947,0,line,return
13,783,72.69377528237008,76.17877893119326,80.17132075796547,10.550186229633237,57.033285149831464,99.37155359917202,0,circle,exploration
14,783,80.26467700197486,80.59851312127603,72.94916946185367,8.846331329123622,58.21906138501508,63.289672853791274,0,line,return
15,783,82.2227790800768,84.80433623474563,79.84468888421922,5.077177915784717,59.15685162144705,75.01283675855296,0,random,delivery
16,783,78.07478388599209,75.18085559593219,78.96257998028922,6.759860737683043,60.09388549077875,72.16772591352175,0,circle,exploration
17,783,83.53283351440129,85.86226681768287,76.57065360592199,8.908758219193746,59.47697659041257,56.93080466924656,0,grid,delivery
18,783,74.86485268928662,73.82427053076675,78.98739324322456,13.909914087407744,59.62550087159311,80.79342480484469,0,line,exploration
19,783,80.01286336666941,89.08950105319622,75.79882095992062,13.163946897908495,60.14135170948171,95.53755432021075,0,random,delivery
0,784,87.52089684790872,78.59170734589468,80.77969493287732,1.4286807823903085,58.88503211773852,80.92616680855056,0,random,delivery
1,784,74.00334560631426,81.2153443646817,91.27910789250237,6.53162695626977,58.520198071879335,78.37863649414342,0,random,return
2,784,83.35129361109104,72.50519558335435,79.37542941330167,0.9087605964676099,59.11236972891648,94.20926378938726,0,circle,exploration
3,784,80.87265483280753,86.04739340441093,76.076758918221,10.29750148932885,60.30170949248807,79.76747519903662,0,random,exploration
4,784,75.41670001557812,78.51561077350661,76.9706424947469,6.083814642556444,60.25100959010213,73.7502159915054,0,random,exploration
5,784,84.0750465686331,80.89017423992853,82.96769222394728,8.94308962112314,58.26315716551684,73.64248609683577,0,random,delivery
6,784,78.16406599207494,78.34426248176396,77.0667701419245,13.856205615751,58.13445170475382,98.22447909988131,0,random,return
7,784,81.44181132263884,79.42369982936292,80.36816426062936,12.630672953863114,60.42165741611994,80.66507645157124,0,circle,return
8,784,81.59949356725504,76.76528336830687,82.00448120187016,0.37891558051022123,59.89316047620774,52.57757961285363,0,grid,exploration
9,784,74.90247994378937,78.61500540210655,69.83173817670753,7.774937889965346,59.73561071303093,92.54375027852505,0,grid,surveillance
10,784,77.59307343229021,82.99412977486378,73.1453862101794,11.950593648201519,56.33282700845468,75.43487455139889,0,grid,return
11,784,81.23072355155014,81.65140292212546,79.65149011948446,0.011646466589382287,59.72038211491061,66.50018317177842,0,grid,delivery
12,784,71.82332827447128,77.18567896545471,80.99507277724622,1.2110586578949845,58.661506243914545,65.67322691535793,0,circle,exploration
13,784,69.06638624035787,77.48608174682124,80.15970892918793,12.219975503436716,56.692799927310425,55.78881752560914,0,grid,exploration
14,784,80.789208908471,83.43799110665233,87.69279110018486,12.01088553860511,58.330436342912066,87.0773364517653,0,line,surveillance
15,784,79.00462736341898,75.7413655318094,76.10960116722751,6.5663066544350315,58.12583155031074,58.2938522826161,0,circle,exploration
16,784,77.04162897148285,75.36285531309068,82.85322646992402,2.486802244438909,58.330366529852085,66.35849048399338,0,grid,surveillance
17,784,73.58473626550334,78.65805125030991,83.99429391055081,12.841587186688297,57.251316833372414,59.572589130605266,0,circle,return
18,784,81.20681696665,81.69491999516592,82.62465388164999,12.737541979794784,57.63307081324851,53.93706871920015,0,random,return
19,784,61.51096965951821,89.53272993569439,78.57001228531577,3.949158792526779,55.869255144237904,52.343087065095226,0,grid,return
0,785,84.84042044462424,70.11819337386515,76.31255857074589,1.944708421651683,56.169384329899664,53.71450829798946,0,circle,delivery
1,785,82.72485204195226,70.83018105578762,83.49166541632822,8.361971490128695,56.85275109904436,80.21081585836745,0,grid,return
2,785,78.36478062435253,82.52563367667649,80.1657962858015,4.248231381312115,60.22472904232522,92.14994031698615,0,circle,surveillance
3,785,74.74833308631503,80.78742662981088,87.46864967574066,11.689156638160101,58.249423698177026,70.79842459987584,0,circle,exploration
4,785,77.79072860757826,80.0664068425244,78.75442311254206,4.522783676637923,59.95764380903586,89.14963325625246,0,line,return
5,785,75.74703509618996,89.52855638504924,79.70846459200186,13.834330472764725,59.09883437941935,81.77218665369404,0,circle,return
6,785,74.88055570789412,85.66546000174884,76.04281581929715,10.393812837778986,58.1968470279695,87.47670266916533,0,grid,surveillance
7,785,82.59287935320971,74.05032611798072,74.15104356822837,0.6788805725113334,55.95959416216128,77.89131992564356,0,line,exploration
8,785,76.81840261339168,80.12471793223654,73.69198135185397,12.75502865534262,59.55199086530778,80.26175915854789,0,grid,delivery
9,785,80.53512404698871,76.59572740357116,79.27964227646507,3.1798806796573196,56.053982405361054,82.28863407095857,0,circle,surveillance
10,785,78.40902586996528,79.20087257562032,94.09897121919501,2.4100605514304325,58.08185172803528,81.50143358432611,0,circle,exploration
11,785,83.00682567575602,80.54298199877356,71.4446255624824,8.223637916548793,56.10266065951118,68.35375890597838,0,grid,exploration
12,785,80.0681091272883,85.49223787057986,84.541546773099,0.4347736485813469,59.675104882536175,76.25042781238045,0,circle,return
13,785,80.99645449015979,78.69922790167247,84.00035375087985,5.677938793428881,59.99127471098381,77.99971586160305,0,random,delivery
14,785,71.89424178367935,78.42743852328329,82.85112528863182,14.496535998136713,57.68768906387227,81.5733741722596,0,grid,surveillance
15,785,73.03732617093738,80.1531675388444,79.94641226504461,10.404406867320159,60.573441053200185,96.2968739644383,0,grid,exploration
16,785,92.29044195446124,75.82462676908995,79.33855324696007,9.302000216431189,56.772316861461015,96.12067670823971,0,grid,surveillance
17,785,74.7120115454462,74.15604365552133,80.72137716167394,1.4807140187107088,56.836756597749556,93.10544871351917,0,random,delivery
18,785,82.55762693034899,71.42426621697965,76.04853349058524,0.38309124996678545,56.37112033777443,50.88491272293516,0,line,return
19,785,79.1010991694077,85.82262125569359,75.06759742643445,7.514212669484977,56.403408051351626,75.11009517866042,0,grid,exploration
0,786,77.03583168620169,79.7259963755218,72.10053735344934,1.678357985713601,56.220913855821784,63.30593099190149,0,line,exploration
1,786,71.47380630554977,80.24085333144116,81.37013059462906,11.364267825111753,58.2653144061796,69.46256418403563,0,random,delivery
2,786,75.23107942682411,70.39375576482493,78.42595214168423,8.71175931405895,55.89616233316927,55.221486608006,0,random,return
3,786,74.8170408747087,81.9131616947619,80.95657316398517,14.482187711523178,57.49675864816823,94.21507301462674,0,line,exploration
4,786,75.16915989225741,77.60574731889481,82.99650556102321,8.021405777182599,59.57086654571632,56.104727412727215,0,random,surveillance
5,786,83.44308475353856,71.2384995556938,90.28663661769832,0.3731533306862267,57.70937353774647,76.04215327037903,0,circle,exploration
6,786,74.77978648572616,78.60979227566698,78.22374809253664,14.911920399715905,58.185537252736864,70.95162117952067,0,grid,return
7,786,82.44883588010981,80.10196691146223,74.45280468487,7.974319821365885,55.770244866346175,71.71081581889297,0,circle,delivery
8,786,81.16154983666479,80.98291687396492,72.0522141262862,4.27343991712968,56.86208857913374,96.89221102885978,0,random,return
9,786,71.78521826263525,82.16476721353054,82.09544297314447,9.749200337443286,59.74206367046632,74.99064014393392,0,line,exploration
10,786,72.941896366724,85.67910291666497,74.68920872822864,14.451966807473703,57.00579200773189,67.65883489066152,0,line,return
11,786,83.3514770942127,78.35742214423026,87.75798335918243,12.345999808436531,59.32041866641104,66.9871929380679,0,random,return
12,786,78.14920741312491,77.50636049389306,79.6687216083277,3.9678623052296786,58.17874385559153,53.84197024472022,0,grid,delivery
13,786,79.73649453498918,79.95962067337183,82.00741021260671,9.065620429520699,55.940080865062356,88.9356001443088,0,circle,surveillance
14,786,76.98659462720003,72.0177374636099,85.79827681995882,3.997095402362258,58.05465395844458,70.31243550119719,0,grid,return
15,786,76.64166280717379,88.53058218658394,83.37165457687325,0.7330101174021569,60.04999669049965,53.52488616263721,0,random,exploration
16,786,70.91805281366396,75.84617234301419,79.75978664904112,7.915809889823839,58.91016096759233,77.93228397542318,0,random,exploration
17,786,79.24650916371655,76.41060326116506,78.81009573351753,7.461473407336724,57.58648534745732,57.389793748319555,0,random,return
18,786,63.67013969062365,71.09321150275981,83.25830327139802,1.9988380263777765,58.85543456587646,68.46356245020506,0,random,surveillance
19,786,74.24044261620277,64.85764386111366,81.91444949638995,8.943891210473167,56.35018304095888,53.56132486339359,0,random,delivery
0,787,75.9772411884995,85.73823946223045,77.86627855566068,11.604791340116572,56.541624857679416,84.21176153604696,0,circle,delivery
1,787,80.89430590072438,79.45439571328298,73.80654131903992,5.110577811624036,56.34995054902893,61.22741916560069,0,line,delivery
2,787,76.5204258351214,76.34602735964475,82.96232746121952,14.959033897792423,58.05112254098312,56.12188067345969,0,line,surveillance
3,787,75.90974736258364,80.41700876638815,71.60449016387501,13.573605333720586,57.09175731394106,88.54578855689965,0,random,delivery
4,787,79.10781485236355,69.03006116069508,71.13539131291995,12.182256659265143,58.54648034500445,91.74677939533285,0,grid,surveillance
5,787,63.07819274143051,77.18907826366589,86.32170717438592,12.082703836500308,58.70372521368822,80.01802246854629,0,line,exploration
6,787,78.07399513350764,69.62158912978315,75.2455346771305,12.023649654601469,56.59152457524942,93.04982523312678,0,random,surveillance
7,787,83.31422638557439,76.23307983509244,79.45329570966585,6.194854837656563,56.13643566437328,62.90525847382601,0,circle,delivery
8,787,79.25848608119531,80.55915678889302,75.29000914579852,8.987624686297634,59.874717120239396,74.27199167102437,0,line,exploration
9,787,81.43626679237371,75.44293022777195,77.69375783075533,14.164831998284031,59.92502755651865,69.15765026156325,0,circle,surveillance
10,787,80.12345523180255,75.44688609537475,85.74482577868899,13.062237570103083,59.591554773810344,80.70697962058921,0,circle,surveillance
11,787,76.99817629789925,76.47661674761721,82.56938408268297,4.485852106293872,57.064166986235726,75.3008296261007,0,random,exploration
12,787,71.3197213891853,73.54541584319993,76.81652043433778,12.294454348384866,58.70972705050328,70.86295847500475,0,line,exploration
